timestamp|location|temperature|observatory
2017-10-20T09:11|-62.41;68.2|257.83|FR
2017-10-20T09:11|-69.12;81.83|78.66|US
2017-10-20T09:11|-157.19;52.19|48.25|AU
2017-10-20T09:11|140.53;11.59|275.57|NZ
2017-10-20T09:11|146.73;56.48|270.8|CA
2017-10-20T09:11|82.78;65.36|-3.62|AU
2017-10-20T09:11|9.36;47.17|15.5|AU
2017-10-20T09:11|-17.77;35.12|275|FR
2017-10-20T09:11|162.24;4.31|43.18|AU
2017-10-20T09:11|151.44;69.09|33.34|AU
2017-10-20T09:11|20.88;64.19|290.61|BE
2017-10-20T09:11|-51.7;53.58|38.63|US
2017-10-20T09:11|138.63;30.41|97.02|US
2017-10-20T09:11|43.62;89.42|273.14|NZ
2017-10-20T09:11|128.79;32.97|261.63|NZ
2017-10-20T09:11|-139.45;48.73|46.16|AU
2017-10-20T09:11|-0.44;75.09|0.59|AU
2017-10-20T09:11|84.1;70.93|287.08|BE
2017-10-20T09:11|-8.74;37.83|317.61|NZ
2017-10-20T09:11|121.4;70.15|305.38|NZ
2017-10-20T09:11|22.67;53.96|307.28|NZ
2017-10-20T09:11|25.87;26.99|285.05|NZ
2017-10-20T09:11|-81.55;30.07|289.83|FR
2017-10-20T09:11|25.72;64.32|267.81|BE
2017-10-20T09:11|-63.14;13.73|43.36|US
2017-10-20T09:11|-162.16;27.53|252.63|NZ
2017-10-20T09:11|-171.62;51|255.38|BE
2017-10-20T09:11|74.49;59.63|305.25|NZ
2017-10-20T09:11|-40.4;12.76|10.97|AU
2017-10-20T09:11|-10.89;20.63|251.58|FR
2017-10-20T09:11|-31.06;55.05|308.37|FR
2017-10-20T09:11|146.65;55.6|-11.14|AU
2017-10-20T09:11|-84.73;13.95|268|CA
2017-10-20T09:11|28.14;74.06|318.04|BE
2017-10-20T09:11|-89.66;76.34|252.16|NZ
2017-10-20T09:11|-46.29;62.95|282.14|CA
2017-10-20T09:11|121.56;7|255.21|BE
2017-10-20T09:11|-50.18;24.87|-4.71|AU
2017-10-20T09:11|22.04;18.01|317.87|NZ
2017-10-20T09:11|-143.2;27.26|57.42|US
2017-10-20T09:11|152.25;5.5|270|FR
2017-10-20T09:11|-148.35;17.52|321.08|NZ
2017-10-20T09:11|94.61;24.84|83.3|US
2017-10-20T09:11|51.71;17.1|285.36|NZ
2017-10-20T09:11|147.81;10.21|21.21|AU
2017-10-20T09:11|-111.15;9.1|271.31|NZ
2017-10-20T09:11|-178.35;66.47|17.79|AU
2017-10-20T09:11|-104.32;21.12|258.06|NZ
2017-10-20T09:11|144.93;73.03|313.21|FR
2017-10-20T09:11|-138.97;45.95|119.37|US
2017-10-20T09:11|-155.86;7.9|262.95|BE
2017-10-20T09:11|-83.73;8.58|315.26|FR
2017-10-20T09:11|69.59;53.49|87.8|US
2017-10-20T09:11|22.44;31.24|316.27|CA
2017-10-20T09:11|126.96;51.27|34.68|AU
2017-10-20T09:11|-162.76;39.83|292.62|FR
2017-10-20T09:11|27.32;40.05|41.41|AU
2017-10-20T09:11|158.31;19.68|297.66|BE
2017-10-20T09:11|-139.48;29.86|29.83|AU
2017-10-20T09:11|-76.86;53.76|116.44|US
2017-10-20T09:11|-101.25;55.5|288.35|BE
2017-10-20T09:11|-7.06;23.78|321.21|CA
2017-10-20T09:11|-28.75;50.4|16.3|AU
2017-10-20T09:11|-8.31;76.89|320.4|NZ
2017-10-20T09:11|-15.41;78.71|290.37|CA
2017-10-20T09:11|-93.49;84.92|258.19|CA
2017-10-20T09:11|26.05;41.04|292.61|NZ
2017-10-20T09:11|-50.61;60.54|272.78|NZ
2017-10-20T09:11|4.17;77.66|315.41|FR
2017-10-20T09:11|60.46;27.93|308.96|BE
2017-10-20T09:11|129.52;89.77|266.22|CA
2017-10-20T09:11|-7.73;46.02|262.74|CA
2017-10-20T09:11|-49.12;82.72|269.77|NZ
2017-10-20T09:11|-179.25;41.9|303.16|FR
2017-10-20T09:11|40.67;10.9|42.25|US
2017-10-20T09:11|-121;73.52|282.7|CA
2017-10-20T09:11|-32.48;45.74|251.4|NZ
2017-10-20T09:11|-152.23;72.51|312.93|BE
2017-10-20T09:11|32.73;53.51|12.16|AU
2017-10-20T09:11|-78.06;43.69|-1.9|US
2017-10-20T09:11|-53.08;6.85|314.93|NZ
2017-10-20T09:11|-128.5;53.41|283.11|NZ
2017-10-20T09:11|63.85;68.6|6.23|AU
2017-10-20T09:11|-93.01;20.47|53.12|US
2017-10-20T09:11|-141.26;35.52|299.07|CA
2017-10-20T09:11|43.9;60.93|269.15|CA
2017-10-20T09:11|-47.82;24.7|298.55|FR
2017-10-20T09:11|-145.84;35.08|-2.95|AU
2017-10-20T09:11|-112.78;7.6|298.3|CA
2017-10-20T09:11|89.33;38.24|-10.21|AU
2017-10-20T09:11|75.3;3.29|280.25|NZ
2017-10-20T09:11|-129.97;88.96|267.81|FR
2017-10-20T09:11|-143.02;11.49|275.69|CA
2017-10-20T09:11|51.22;57.99|3.45|US
2017-10-20T09:11|-132.91;55.81|116.37|US
2017-10-20T09:11|-102.43;62.82|96.47|US
2017-10-20T09:11|-44.98;54.98|283.98|FR
2017-10-20T09:11|83.11;87.37|296.57|CA
2017-10-20T09:11|-14.81;38.16|46.37|AU
2017-10-20T09:11|-167.36;7.89|302.82|BE
2017-10-20T09:11|-29.85;85.95|313.43|BE
2017-10-20T09:11|173.97;3.23|29.73|AU
2017-10-20T09:11|-89.62;18.33|-6.54|AU
2017-10-20T09:11|73.49;20.74|286.88|BE
2017-10-20T09:11|175.62;5.02|259.37|FR
2017-10-20T09:11|-63.75;34.23|288.88|FR
2017-10-20T09:11|-123.63;9.65|38.66|US
2017-10-20T09:11|-91.25;62.68|318.34|NZ
2017-10-20T09:11|-121.61;8.18|303.02|FR
2017-10-20T09:11|-160.77;67.7|321.2|NZ
2017-10-20T09:11|-178.96;67.95|266.99|CA
2017-10-20T09:11|5.95;15.65|269.59|NZ
2017-10-20T09:11|61.05;45.38|14.17|AU
2017-10-20T09:11|-7.79;29.72|45.46|US
2017-10-20T09:11|111.28;15.55|305.55|NZ
2017-10-20T09:11|-145.73;36.4|292.31|NZ
2017-10-20T09:11|105.09;84.72|48.93|AU
2017-10-20T09:11|151.87;18.91|304.11|CA
2017-10-20T09:11|-125.1;51.49|317.4|FR
2017-10-20T09:11|60.26;51.07|313.62|FR
2017-10-20T09:11|121.13;6.99|6.09|AU
2017-10-20T09:11|98.61;17.12|252.89|NZ
2017-10-20T09:11|148.96;72.23|272.36|BE
2017-10-20T09:11|-39.25;15.78|310.05|NZ
2017-10-20T09:11|-131.67;0.13|256.58|FR
2017-10-20T09:11|-81.44;29.32|68.06|US
2017-10-20T09:11|142.8;45.08|314.04|FR
2017-10-20T09:11|-143.29;26.74|286.85|BE
2017-10-20T09:11|-107.59;1.31|265.24|CA
2017-10-20T09:11|78.98;8.64|317.37|FR
2017-10-20T09:11|163.51;82.66|51.14|US
2017-10-20T09:11|133.55;65.27|252.71|BE
2017-10-20T09:11|63.42;72.83|36.69|AU
2017-10-20T09:11|-149.74;52.17|306.43|BE
2017-10-20T09:11|-36.71;83.23|317.93|NZ
2017-10-20T09:11|33.03;55.88|305.32|NZ
2017-10-20T09:11|5.69;6.88|8.39|AU
2017-10-20T09:11|-126.94;65.78|291.91|FR
2017-10-20T09:11|-29.93;34.8|259.56|FR
2017-10-20T09:11|2.83;36.02|254.58|CA
2017-10-20T09:11|24.63;52.36|30.28|AU
2017-10-20T09:11|37.42;40.41|49.33|AU
2017-10-20T09:11|-172.67;27.2|301.91|NZ
2017-10-20T09:11|171.22;29.66|-20.51|AU
2017-10-20T09:11|-88.87;31.5|89.5|US
2017-10-20T09:11|167.77;11.15|280.06|FR
2017-10-20T09:11|-168.7;70.89|256.68|FR
2017-10-20T09:11|85.72;57.06|58.11|US
2017-10-20T09:11|158.94;85.14|273.06|NZ
2017-10-20T09:11|60.62;54.58|258.67|FR
2017-10-20T09:11|-136.54;82.99|292.88|NZ
2017-10-20T09:11|69.79;35.01|-1.91|US
2017-10-20T09:11|-122.05;68.96|272.84|BE
2017-10-20T09:11|-57.14;81.5|78.35|US
2017-10-20T09:11|-27.23;59.93|-1.55|US
2017-10-20T09:11|74.84;53.93|260.72|FR
2017-10-20T09:11|-112.85;62.31|-4.65|AU
2017-10-20T09:11|-163.51;68.85|273.46|FR
2017-10-20T09:11|-170.38;1.76|43.13|US
2017-10-20T09:11|-79.56;68.4|298.13|FR
2017-10-20T09:11|-120.49;88.58|318.41|CA
2017-10-20T09:11|-149.13;41.4|317.53|FR
2017-10-20T09:11|119.2;65.63|256.92|FR
2017-10-20T09:11|-133.08;85.56|271|FR
2017-10-20T09:11|3.49;49.48|267.35|FR
2017-10-20T09:11|128.02;80.55|5.54|US
2017-10-20T09:11|-134.22;82.79|277.95|CA
2017-10-20T09:11|-16.68;6.45|314.51|BE
2017-10-20T09:11|-83.11;55.69|27.12|AU
2017-10-20T09:11|104.02;77.55|289.19|NZ
2017-10-20T09:11|26.97;66.33|12.83|AU
2017-10-20T09:11|-151.5;74.5|298.46|BE
2017-10-20T09:11|-86.71;13.09|25.11|US
2017-10-20T09:11|-9.23;56.93|283.16|BE
2017-10-20T09:11|-40.17;85.16|292.56|BE
2017-10-20T09:11|58.84;42.49|269.36|BE
2017-10-20T09:11|27.89;19.48|283.92|BE
2017-10-20T09:11|38;72.96|257.83|CA
2017-10-20T09:11|102.05;61.03|5.19|US
2017-10-20T09:11|49.49;2.12|276.57|CA
2017-10-20T09:11|-73.07;3.07|279.24|BE
2017-10-20T09:11|39.46;37.15|268.1|FR
2017-10-20T09:11|-31.82;22.58|88.27|US
2017-10-20T09:11|156.57;62.51|320.99|FR
2017-10-20T09:11|98.34;26.5|266.26|CA
2017-10-20T09:11|125.17;66.37|315.36|NZ
2017-10-20T09:11|13.93;85.13|301.36|BE
2017-10-20T09:11|64.34;34.59|251.35|NZ
2017-10-20T09:11|62.98;81.52|319.35|FR
2017-10-20T09:11|125.21;37.96|5.58|US
2017-10-20T09:11|-127.92;24|-7.62|AU
2017-10-20T09:11|53.27;28.68|276.74|BE
2017-10-20T09:11|144.94;48.08|278.33|CA
2017-10-20T09:11|86.09;89.2|277.14|FR
2017-10-20T09:11|77.15;84.41|262.95|CA
2017-10-20T09:11|154.65;82.92|310.72|BE
2017-10-20T09:11|-168.77;38.55|21.43|AU
2017-10-20T09:11|160.14;88.4|275.55|BE
2017-10-20T09:11|145.25;24.34|308.06|CA
2017-10-20T09:11|-22.91;28.98|309.65|CA
2017-10-20T09:11|-2.33;6.97|118.25|US
2017-10-20T09:11|-50.18;36.92|271.5|BE
2017-10-20T09:11|32.95;8.5|266.74|NZ
2017-10-20T09:11|-142.7;85.58|-12.73|AU
2017-10-20T09:11|-169.21;70.4|23.99|US
2017-10-20T09:11|122.73;85.65|2|AU
2017-10-20T09:11|-79.27;8.27|25.73|AU
2017-10-20T09:11|82.54;9.88|40.26|AU
2017-10-20T09:11|178.7;55.47|322.86|FR
2017-10-20T09:11|73.3;49.34|264.65|NZ
2017-10-20T09:11|-142;10.36|316.04|FR
2017-10-20T09:11|132.56;25.79|288.12|FR
2017-10-20T09:11|121.65;49.61|307.96|FR
2017-10-20T09:11|74.84;10.53|302.26|FR
2017-10-20T09:11|134.96;83.81|98.55|US
2017-10-20T09:11|115.91;68.38|305.79|CA
2017-10-20T09:11|-54.21;51.42|313.2|NZ
2017-10-20T09:11|37.67;35.77|292.89|CA
2017-10-20T09:11|154.68;45.06|322.32|CA
2017-10-20T09:11|24.77;47.84|71.06|US
2017-10-20T09:11|-137.06;20.53|311.74|BE
2017-10-20T09:11|-97.69;14.17|302.93|FR
2017-10-20T09:11|-5.18;87.85|266.92|BE
2017-10-20T09:11|-123.91;19.86|295.79|NZ
2017-10-20T09:11|68.82;48.98|317.59|FR
2017-10-20T09:11|7.01;0.4|-18.41|AU
2017-10-20T09:11|-58.69;16.51|-13.84|AU
2017-10-20T09:11|-41.38;13.68|280.3|CA
2017-10-20T09:11|35.25;87.2|-17.41|AU
2017-10-20T09:11|69.87;76.96|258.15|BE
2017-10-20T09:11|66.84;32.06|273.06|CA
2017-10-20T09:11|-63.91;84.52|13.66|US
2017-10-20T09:11|-30.02;16.31|299.72|FR
2017-10-20T09:11|142.55;10.66|109.48|US
2017-10-20T09:11|48.3;18.13|254.74|CA
2017-10-20T09:11|-4.92;34.41|293.91|NZ
2017-10-20T09:11|-172.62;37.91|268.75|FR
2017-10-20T09:11|178.47;51.43|283.45|NZ
2017-10-20T09:11|-66.58;44.09|266.26|CA
2017-10-20T09:11|37.18;54.7|255.51|FR
2017-10-20T09:11|-25.54;16.95|294.98|CA
2017-10-20T09:11|150.75;83.58|97.96|US
2017-10-20T09:11|67.01;10.13|17.86|AU
2017-10-20T09:11|138.16;25.2|-3.66|AU
2017-10-20T09:11|176.33;50.3|264.48|FR
2017-10-20T09:11|103.24;33.5|9.27|AU
2017-10-20T09:11|-126.61;89.67|290.1|FR
2017-10-20T09:11|47.73;36.26|284.83|BE
2017-10-20T09:11|103.12;42.84|49.96|AU
2017-10-20T09:11|-10.3;11.96|307.35|CA
2017-10-20T09:11|-137.74;36.92|289.47|NZ
2017-10-20T09:11|147.38;22.3|302.7|FR
2017-10-20T09:11|-71.76;41.07|7.18|AU
2017-10-20T09:11|-30.25;9.86|299.83|BE
2017-10-20T09:11|38.91;30.8|286.35|NZ
2017-10-20T09:11|67.66;47.92|259.92|FR
2017-10-20T09:11|-51.87;84.19|262.6|BE
2017-10-20T09:11|-15.64;4.87|82.59|US
2017-10-20T09:11|144.24;76.71|263.72|BE
2017-10-20T09:11|63.19;51.96|298.29|NZ
2017-10-20T09:11|57.54;28.3|305.79|BE
2017-10-20T09:11|-52.77;68.76|321.65|FR
2017-10-20T09:11|29.97;30.27|308.9|BE
2017-10-20T09:11|-31.07;55.5|256.91|CA
2017-10-20T09:11|-114.26;10.87|310.41|NZ
2017-10-20T09:11|-150.5;53.57|69.23|US
2017-10-20T09:11|70.4;82.96|264.5|FR
2017-10-20T09:11|-139.37;51.26|33.19|AU
2017-10-20T09:11|-167.48;81.33|295.39|NZ
2017-10-20T09:11|142.33;86.22|33.04|AU
2017-10-20T09:11|-58.18;71.54|309.69|FR
2017-10-20T09:11|43.15;22.28|263.98|CA
2017-10-20T09:11|82.21;52.43|255.3|BE
2017-10-20T09:11|-23.08;66.2|15.79|AU
2017-10-20T09:11|97.86;0.66|310.81|NZ
2017-10-20T09:11|-164.72;83.31|316.26|CA
2017-10-20T09:11|22.7;28.24|294.49|CA
2017-10-20T09:11|-140.03;85.31|289.05|BE
2017-10-20T09:11|-146.92;78.86|267.67|NZ
2017-10-20T09:11|-163.57;85.46|62.37|US
2017-10-20T09:11|-126.12;26.7|69.41|US
2017-10-20T09:11|-162.03;40.81|41.9|AU
2017-10-20T09:11|-161.33;66.11|278.37|FR
2017-10-20T09:11|99.45;3.96|279.61|CA
2017-10-20T09:11|-169.21;63.38|10.32|AU
2017-10-20T09:11|-41.83;39.32|280.16|BE
2017-10-20T09:11|74.24;6.36|290.25|BE
2017-10-20T09:11|74.25;41.84|318.27|NZ
2017-10-20T09:11|24.84;50.01|294.15|BE
2017-10-20T09:11|82.67;47.29|80.59|US
2017-10-20T09:11|106.57;59.11|22.99|AU
2017-10-20T09:11|-2.52;17.75|-8.4|AU
2017-10-20T09:11|-125.3;55.11|4.9|US
2017-10-20T09:11|88.11;86.69|315.53|CA
2017-10-20T09:11|29.12;59.03|104.19|US
2017-10-20T09:11|-149.06;2.65|285.63|FR
2017-10-20T09:11|-169.33;47.26|287.96|NZ
2017-10-20T09:11|-140.65;41.61|290.68|NZ
2017-10-20T09:11|-44.69;33.36|118.42|US
2017-10-20T09:11|-103.67;77.15|309.39|CA
2017-10-20T09:11|-55.52;37.92|259.02|CA
2017-10-20T09:11|-125.68;89.41|303.51|NZ
2017-10-20T09:11|-56.56;86.9|274.21|NZ
2017-10-20T09:11|33.25;87.98|-14.32|AU
2017-10-20T09:11|-80.86;43.64|283.54|NZ
2017-10-20T09:11|27.97;26|313.51|CA
2017-10-20T09:11|-76.55;85.45|8.48|US
2017-10-20T09:11|-32.22;7.87|281.77|FR
2017-10-20T09:11|-38.39;79.12|286.93|NZ
2017-10-20T09:11|92.53;19.37|319.73|NZ
2017-10-20T09:11|-75.82;10.68|28.99|US
2017-10-20T09:11|148.75;8.05|285.2|NZ
2017-10-20T09:11|69.45;36.97|260.67|NZ
2017-10-20T09:11|-6.34;80.64|24.47|AU
2017-10-20T09:11|93.13;35.69|0.96|AU
2017-10-20T09:11|45.28;18.19|74.17|US
2017-10-20T09:11|-113.98;51.38|25.19|US
2017-10-20T09:11|120.99;34.08|104.4|US
2017-10-20T09:11|114.18;19.17|293.77|BE
2017-10-20T09:11|-41.78;38.19|287.44|NZ
2017-10-20T09:11|111.07;28.75|15.35|AU
2017-10-20T09:11|143.28;72.21|273.81|NZ
2017-10-20T09:11|-2.31;3.98|321.36|CA
2017-10-20T09:11|179.46;8.77|282.83|NZ
2017-10-20T09:11|-101.04;1.37|-11.06|AU
2017-10-20T09:11|-126.11;83.22|298.89|BE
2017-10-20T09:11|-137.57;70.13|315.02|CA
2017-10-20T09:11|-7.3;51.85|114.64|US
2017-10-20T09:11|173.63;24.84|267.78|BE
2017-10-20T09:11|60.52;38.81|3|AU
2017-10-20T09:11|-133.8;24.69|100.36|US
2017-10-20T09:11|-135.24;25.78|257.5|CA
2017-10-20T09:11|-55.87;44.43|267.89|BE
2017-10-20T09:11|66.41;48.8|276.8|FR
2017-10-20T09:11|85.5;81.02|272.37|BE
2017-10-20T09:11|165.29;74.27|316.99|CA
2017-10-20T09:11|59.59;29.12|263.76|CA
2017-10-20T09:11|-10.56;41.17|302.8|FR
2017-10-20T09:11|-66.27;26.75|270.88|NZ
2017-10-20T09:11|115.01;10.63|309.59|BE
2017-10-20T09:11|90.29;75.88|270.75|FR
2017-10-20T09:11|-166.06;54.65|-13.31|AU
2017-10-20T09:11|76.42;67.4|4.75|AU
2017-10-20T09:11|-11.8;82.38|51.04|US
2017-10-20T09:11|-72.24;87.61|46.82|US
2017-10-20T09:11|102.53;18.14|317.2|NZ
2017-10-20T09:11|-79;35.13|46.3|US
2017-10-20T09:11|-165.99;10.98|300.79|CA
2017-10-20T09:11|106.14;64.25|119.51|US
2017-10-20T09:11|-121.18;83.55|304.45|NZ
2017-10-20T09:11|-133.12;4.6|45.13|US
2017-10-20T09:11|160.56;67.87|284.78|CA
2017-10-20T09:11|-119.37;81.65|255.83|BE
2017-10-20T09:11|-154.9;26.35|269|FR
2017-10-20T09:11|-164.01;37.21|264.36|FR
2017-10-20T09:11|152.64;12.27|252.3|FR
2017-10-20T09:11|-90.05;23.64|272.61|CA
2017-10-20T09:11|160.17;40.41|281.56|FR
2017-10-20T09:11|111.98;13.03|258.57|CA
2017-10-20T09:11|50.31;41.31|308.25|CA
2017-10-20T09:11|13.44;51.38|295.61|FR
2017-10-20T09:11|66.13;52.42|22.55|US
2017-10-20T09:11|12;30|35.19|AU
2017-10-20T09:11|-35.87;9.63|88.5|US
2017-10-20T09:11|144.74;40.23|45.19|AU
2017-10-20T09:11|90.4;3.02|305.93|NZ
2017-10-20T09:11|44.96;4.25|294.8|NZ
2017-10-20T09:11|142.35;78.85|321.53|CA
2017-10-20T09:11|-64.31;51.56|111.18|US
2017-10-20T09:11|160.44;19.63|271.5|CA
2017-10-20T09:11|-63.09;86.71|30.66|AU
2017-10-20T09:11|67.98;0.64|293.79|BE
2017-10-20T09:11|23.89;26.01|300.31|FR
2017-10-20T09:11|-95.45;7.97|302.09|NZ
2017-10-20T09:11|-37.74;41.77|280.19|NZ
2017-10-20T09:11|178.65;46.91|-16.36|AU
2017-10-20T09:11|-159.55;30.14|266.91|BE
2017-10-20T09:11|139.29;75.95|276.49|CA
2017-10-20T09:11|171.97;44|285.67|NZ
2017-10-20T09:11|44.89;27.79|306.87|NZ
2017-10-20T09:11|65.48;69.96|306.7|NZ
2017-10-20T09:11|138.67;89.54|284.64|CA
2017-10-20T09:11|81.95;89.83|17.14|US
2017-10-20T09:11|-102.76;70|275.34|BE
2017-10-20T09:11|149.25;2.26|39.76|AU
2017-10-20T09:11|39.7;7.98|286.08|BE
2017-10-20T09:11|74.37;20.2|312.88|BE
2017-10-20T09:11|74.11;64.46|32.07|AU
2017-10-20T09:11|-138.61;34.68|301.96|CA
2017-10-20T09:11|101.86;58.65|4.11|AU
2017-10-20T09:11|-177.47;15.35|279.66|BE
2017-10-20T09:11|103.09;89.48|42.28|AU
2017-10-20T09:11|-11.84;49.18|288.38|CA
2017-10-20T09:11|-69.13;78.2|322.3|BE
2017-10-20T09:11|176.35;24.38|30.86|AU
2017-10-20T09:11|135.1;84.12|275.5|CA
2017-10-20T09:11|-133.6;56.89|85.57|US
2017-10-20T09:11|46.37;34.53|301.48|CA
2017-10-20T09:11|-93.46;67.55|313.25|FR
2017-10-20T09:11|-104.45;2.41|298.77|CA
2017-10-20T09:11|167.72;35.1|273.48|BE
2017-10-20T09:11|-0.2;49.93|69.6|US
2017-10-20T09:11|-11.75;18.86|295.55|FR
2017-10-20T09:11|171.24;74.42|72.43|US
2017-10-20T09:11|6.72;28.44|281.36|FR
2017-10-20T09:11|-92.83;27.97|258.03|NZ
2017-10-20T09:11|-82.99;4.37|269.04|BE
2017-10-20T09:11|-25.82;5.61|311.93|NZ
2017-10-20T09:11|172.54;7.89|-4.12|US
2017-10-20T09:11|-135.29;32.91|311.25|BE
2017-10-20T09:11|-24.76;50.93|32.28|AU
2017-10-20T09:11|103.89;18.24|111.67|US
2017-10-20T09:11|134.55;66.72|252.64|BE
2017-10-20T09:11|-40.7;70.25|46.67|AU
2017-10-20T09:11|-69.39;58.76|265.34|FR
2017-10-20T09:11|-177.18;51.86|66.8|US
2017-10-20T09:11|-71.91;50.42|314.91|BE
2017-10-20T09:11|-58.48;4.61|297.75|CA
2017-10-20T09:11|-5.06;47.97|302.12|NZ
2017-10-20T09:11|-77.99;53.6|254.8|BE
2017-10-20T09:11|-130.12;70.89|15.43|AU
2017-10-20T09:11|19.49;45.38|305.93|FR
2017-10-20T09:11|-149.68;9.93|115.03|US
2017-10-20T09:11|72.28;5.93|284.88|BE
2017-10-20T09:11|-152.75;60.59|13.75|AU
2017-10-20T09:11|-17.32;3.05|251.85|CA
2017-10-20T09:11|117.48;7.68|305.07|BE
2017-10-20T09:11|9.89;9.06|-13.69|AU
2017-10-20T09:11|48.7;23.38|287.52|BE
2017-10-20T09:11|143.69;84.27|308.47|BE
2017-10-20T09:11|87.98;84.22|25.46|US
2017-10-20T09:11|62.82;16.87|292.54|BE
2017-10-20T09:11|9.89;86.11|320.33|BE
2017-10-20T09:11|-94.31;19.3|253.7|CA
2017-10-20T09:11|-157.18;79.82|278.17|CA
2017-10-20T09:11|-64.13;44.76|313.89|FR
2017-10-20T09:11|21.91;42.67|289.48|BE
2017-10-20T09:11|-150.65;51.55|28.11|AU
2017-10-20T09:11|41.78;2.14|290.77|NZ
2017-10-20T09:11|-135.2;31.98|319.27|CA
2017-10-20T09:11|98.19;24.96|254.02|CA
2017-10-20T09:11|75.39;42.66|4.18|US
2017-10-20T09:11|143.6;74.87|262.45|BE
2017-10-20T09:11|70.62;64.32|18.4|US
2017-10-20T09:11|100.66;22.7|321|NZ
2017-10-20T09:11|4.06;3.73|25.59|AU
2017-10-20T09:11|54.99;13.28|56.38|US
2017-10-20T09:11|67.89;40.93|88.02|US
2017-10-20T09:11|73.55;12.28|276.91|BE
2017-10-20T09:11|33.69;84.75|260.11|BE
2017-10-20T09:11|59.45;54.8|266.42|FR
2017-10-20T09:11|150.01;1.62|256.99|BE
2017-10-20T09:11|25.03;11|280.47|BE
2017-10-20T09:11|-156.17;42.6|321.91|BE
2017-10-20T09:11|-149.47;22.53|254.52|CA
2017-10-20T09:11|-76.26;27.79|316.5|CA
2017-10-20T09:11|-33.36;21.99|22.98|AU
2017-10-20T09:11|-128.56;57.92|255.65|NZ
2017-10-20T09:11|25.95;29.16|302.09|CA
2017-10-20T09:11|-39.45;5.13|253.31|CA
2017-10-20T09:11|78.68;38.36|94.57|US
2017-10-20T09:11|121.6;28.74|14.33|AU
2017-10-20T09:11|-130.2;68.15|267.6|FR
2017-10-20T09:11|-112.4;6.32|315.58|CA
2017-10-20T09:11|135.46;82.87|45.66|US
2017-10-20T09:11|32.48;79.16|254.81|CA
2017-10-20T09:11|25.39;73.78|319.37|CA
2017-10-20T09:11|-85.78;56.35|298.49|CA
2017-10-20T09:11|-63.92;63.55|253.17|FR
2017-10-20T09:11|54.34;44.47|25.38|AU
2017-10-20T09:11|-35.2;60.74|19.36|AU
2017-10-20T09:11|-154.14;56.66|274.05|BE
2017-10-20T09:11|-34.72;84.05|264.33|CA
2017-10-20T09:11|-87.95;31.93|299.82|FR
2017-10-20T09:11|-17.86;4.82|303.04|CA
